178.1617694208039	58.0	24.0	4.0	31.017170936846334	0.0	0.0	4.0	119.30694861471724	33.94112549695429	22.627416997969522	39.597979746446676	
180.6270924924877	46.0	36.0	0.0	28.0	4.0	0.0	0.0	115.08920581382434	36.76955262170048	28.28427124746191	42.42640687119287	
165.8894237973571	48.0	42.0	0.0	30.0	0.0	0.0	0.0	112.77481674547697	28.284271247461906	33.94112549695429	28.28427124746191	
162.7657432618372	42.0	28.0	4.0	32.13284040864552	0.0	0.0	4.0	113.79567268850863	28.28427124746191	28.284271247461906	39.597979746446676	
166.93783711573084	30.0	20.0	4.0	29.89949493661167	2.0	4.0	4.0	115.59884780578918	39.59797974644667	33.94112549695429	33.941125496954285	
167.1010115943289	26.0	32.0	2.0	32.491120303125804	0.0	4.0	2.0	113.21156726308367	0.0	33.94112549695429	48.41326145195387	
171.65549358878917	32.0	34.0	4.0	31.42005249126033	4.0	2.0	4.0	116.7697325749388	33.941125496954285	28.284271247461906	33.94112549695429	
177.78049406770668	42.0	52.0	2.0	30.0	2.0	0.0	2.0	116.42662891540407	28.284271247461906	51.26309148836109	33.941125496954285	
167.9497145647096	46.0	36.0	0.0	32.64607348461141	0.0	2.0	0.0	102.05265391538977	33.941125496954285	41.94112549695429	16.970562748477143	
170.94399135553127	52.0	36.0	0.0	35.27446058133116	0.0	0.0	0.0	115.85058887439196	33.941125496954285	39.597979746446676	33.941125496954285	
177.11918289436358	32.0	42.0	0.0	31.89949493661167	2.0	2.0	0.0	111.09705669983715	33.94112549695429	35.78584445398434	46.82842712474619	
179.8926769888694	42.0	48.0	0.0	31.88090450644081	0.0	0.0	0.0	117.99075978551978	33.94112549695429	39.597979746446676	39.597979746446676	
157.78897938023067	50.0	36.0	4.0	25.647559034406953	4.0	0.0	4.0	116.76158419329818	39.597979746446676	36.76955262170048	44.62741699796953	
179.85429230801097	44.0	38.0	2.0	26.0	2.0	4.0	2.0	109.16944923297399	39.597979746446676	33.941125496954285	28.28427124746191	
157.4926344211044	26.0	28.0	4.0	31.647559034406953	0.0	4.0	4.0	110.97133988636863	39.59797974644667	22.627416997969522	0.0	
181.09965985373054	36.0	8.0	0.0	32.91618068685089	0.0	0.0	0.0	109.65048738498874	39.597979746446676	33.94112549695429	22.627416997969526	
