"OP","CB","ZL","MoO","CB w/s","ZL w/s","MoO w/s"
1,0.000343199893450205,1.25302364794339e-08,1.25302364794339e-08,1.25302364794339e-08,1.25302364794339e-08,1.04304344353287e-08
0.000343199893450205,1,0.00648950285775923,0.00648950285775923,0.00648950285775923,0.00648950285775923,0.00404945351974834
1.25302364794339e-08,0.00648950285775923,NA,NA,NA,NA,0.327086118655385
1.25302364794339e-08,0.00648950285775923,NA,NA,NA,NA,0.327086118655385
1.25302364794339e-08,0.00648950285775923,NA,NA,NA,NA,0.327086118655385
1.25302364794339e-08,0.00648950285775923,NA,NA,NA,NA,0.327086118655385
1.04304344353287e-08,0.00404945351974834,0.327086118655385,0.327086118655385,0.327086118655385,0.327086118655385,1
